start.dates,end.dates,Spider,high.temp,low.temp,City
4/8/12,4/14/12,50.09784736,53.94285714,39.17142857,Boston
4/15/12,4/21/12,55.3816047,56.55714286,41.47142857,Boston
4/22/12,4/28/12,60.86105675,59.07142857,43.7,Boston
4/29/12,5/5/12,63.99217221,61.5,45.8,Boston
5/6/12,5/12/12,66.92759295,63.77142857,47.8,Boston
5/13/12,5/19/12,69.66731898,65.98571429,49.81428571,Boston
5/20/12,5/26/12,72.40704501,68.22857143,51.95714286,Boston
5/27/12,6/2/12,75.73385519,70.52857143,54.2,Boston
6/3/12,6/9/12,78.08219178,72.91428571,56.52857143,Boston
6/10/12,6/16/12,80.82191781,75.25714286,58.85714286,Boston
6/17/12,6/23/12,84.3444227,77.45714286,61,Boston
6/24/12,6/30/12,84.3444227,79.27142857,62.84285714,Boston
7/1/12,7/7/12,84.54011742,80.62857143,64.28571429,Boston
7/8/12,7/14/12,85.71428571,81.47142857,65.27142857,Boston
7/15/12,7/21/12,86.88845401,81.78571429,65.8,Boston
7/22/12,7/28/12,89.43248532,81.7,66,Boston
7/29/12,8/4/12,95.30332681,81.31428571,65.9,Boston
8/5/12,8/11/12,98.23874755,80.7,65.55714286,Boston
8/12/12,8/18/12,97.84735812,79.92857143,64.98571429,Boston
8/19/12,8/25/12,99.02152642,78.9,64.05714286,Boston
8/26/12,9/1/12,100,77.57142857,62.75714286,Boston
9/2/12,9/8/12,97.84735812,75.85714286,60.98571429,Boston
9/9/12,9/15/12,98.43444227,73.77142857,58.81428571,Boston
9/16/12,9/22/12,95.89041096,71.34285714,56.3,Boston
9/23/12,9/29/12,90.60665362,68.71428571,53.6,Boston
9/30/12,10/6/12,84.54011742,66.02857143,50.85714286,Boston
10/7/12,10/13/12,79.06066536,63.4,48.3,Boston
10/14/12,10/20/12,70.25440313,60.94285714,46,Boston
10/21/12,10/27/12,63.40508806,58.62857143,43.94285714,Boston
10/28/12,11/3/12,59.49119374,56.45714286,42.12857143,Boston
11/4/12,11/10/12,55.77299413,54.3,40.37142857,Boston
11/11/12,11/17/12,51.07632094,52.07142857,38.54285714,Boston
11/18/12,11/24/12,46.9667319,49.72857143,36.55714286,Boston
11/25/12,12/1/12,41.29158513,47.27142857,34.32857143,Boston
12/2/12,12/8/12,38.35616438,44.75714286,31.91428571,Boston
12/9/12,12/15/12,36.98630137,42.3,29.42857143,Boston
12/16/12,12/22/12,36.79060665,40.04285714,27.04285714,Boston
12/23/12,12/29/12,35.22504892,38.12857143,24.95714286,Boston
12/30/12,1/5/13,36.59491194,36.65714286,23.31428571,Boston
1/6/13,1/12/13,39.33463796,35.74285714,22.22857143,Boston
1/13/13,1/19/13,38.35616438,35.41428571,21.77142857,Boston
1/20/13,1/26/13,37.3776908,35.55714286,21.85714286,Boston
1/27/13,2/2/13,37.57338552,36.21428571,22.4,Boston
2/3/13,2/9/13,38.94324853,37.14285714,23.28571429,Boston
2/10/13,2/16/13,48.92367906,38.34285714,24.37142857,Boston
2/17/13,2/23/13,49.90215264,39.7,25.58571429,Boston
2/24/13,3/2/13,50.68493151,41.11428571,26.91428571,Boston
3/3/13,3/9/13,52.25048924,42.67142857,28.44285714,Boston
3/10/13,3/16/13,53.81604697,44.4,30.14285714,Boston
3/17/13,3/23/13,54.2074364,46.4,32.04285714,Boston
3/24/13,3/30/13,56.55577299,48.57142857,34.17142857,Boston
3/31/13,4/6/13,60.66536204,51,36.47142857,Boston
4/7/13,4/13/13,64.18786693,53.57142857,38.82857143,Boston
4/14/13,4/20/13,67.31898239,56.18571429,41.15714286,Boston
4/21/13,4/27/13,71.62426614,58.72857143,43.38571429,Boston
4/28/13,5/4/13,71.42857143,61.15714286,45.5,Boston
5/5/13,5/11/13,74.55968689,63.45714286,47.51428571,Boston
5/12/13,5/18/13,79.25636008,65.67142857,49.52857143,Boston
5/19/13,5/25/13,83.36594912,67.9,51.64285714,Boston
5/26/13,6/1/13,88.64970646,70.2,53.87142857,Boston
6/2/13,6/8/13,93.73776908,72.57142857,56.2,Boston
6/9/13,6/15/13,95.30332681,74.92857143,58.52857143,Boston
6/16/13,6/22/13,94.71624266,77.15714286,60.7,Boston
6/23/13,6/29/13,96.08610568,79.04285714,62.61428571,Boston
6/30/13,7/6/13,96.67318982,80.45714286,64.1,Boston
7/7/13,7/13/13,97.06457926,81.38571429,65.15714286,Boston
7/14/13,7/20/13,94.32485323,81.77142857,65.75714286,Boston
7/21/13,7/27/13,96.86888454,81.72857143,65.98571429,Boston
7/28/13,8/3/13,97.45596869,81.38571429,65.92857143,Boston
8/4/13,8/10/13,98.23874755,80.8,65.61428571,Boston
8/11/13,8/17/13,96.28180039,80.05714286,65.1,Boston
8/18/13,8/24/13,93.34637965,79.05714286,64.2,Boston
8/25/13,8/31/13,91.97651663,77.78571429,62.97142857,Boston
9/1/13,9/7/13,92.7592955,76.12857143,61.27142857,Boston
9/8/13,9/14/13,91.5851272,74.08571429,59.14285714,Boston
9/15/13,9/21/13,92.7592955,71.71428571,56.67142857,Boston
9/22/13,9/28/13,90.99804305,69.08571429,54,Boston
9/29/13,10/5/13,88.84540117,66.41428571,51.24285714,Boston
10/6/13,10/12/13,82.58317025,63.77142857,48.64285714,Boston
10/13/13,10/19/13,76.32093933,61.28571429,46.31428571,Boston
10/20/13,10/26/13,71.037182,58.94285714,44.22857143,Boston
10/27/13,11/2/13,66.73189824,56.77142857,42.37142857,Boston
11/3/13,11/9/13,61.4481409,54.6,40.62857143,Boston
11/10/13,11/16/13,56.16438356,52.4,38.81428571,Boston
11/17/13,11/23/13,51.8590998,50.07142857,36.85714286,Boston
11/24/13,11/30/13,47.35812133,47.62857143,34.65714286,Boston
12/1/13,12/7/13,41.48727984,45.11428571,32.27142857,Boston
12/8/13,12/14/13,36.79060665,42.64285714,29.77142857,Boston
12/15/13,12/21/13,31.70254403,40.34285714,27.37142857,Boston
12/22/13,12/28/13,29.74559687,38.38571429,25.22857143,Boston
12/29/13,1/4/14,27.78864971,36.82857143,23.51428571,Boston
1/5/14,1/11/14,25.63600783,35.84285714,22.35714286,Boston
1/12/14,1/18/14,24.26614481,35.42857143,21.8,Boston
1/19/14,1/25/14,24.65753425,35.5,21.81428571,Boston
1/26/14,2/1/14,24.65753425,36.1,22.3,Boston
2/2/14,2/8/14,23.87475538,37,23.14285714,Boston
2/9/14,2/15/14,23.28767123,38.15714286,24.2,Boston
2/16/14,2/22/14,23.67906067,39.5,25.41428571,Boston
2/23/14,3/1/14,25.44031311,40.9,26.7,Boston
3/2/14,3/8/14,28.18003914,42.44285714,28.22857143,Boston
3/9/14,3/15/14,30.1369863,44.14285714,29.88571429,Boston
3/16/14,3/22/14,31.89823875,46.1,31.75714286,Boston
3/23/14,3/29/14,33.85518591,48.24285714,33.85714286,Boston
3/30/14,4/5/14,37.96477495,50.64285714,36.12857143,Boston
4/6/14,4/12/14,42.85714286,53.2,38.5,Boston
4/13/14,4/19/14,47.35812133,55.81428571,40.82857143,Boston
4/20/14,4/26/14,53.62035225,58.37142857,43.07142857,Boston
4/27/14,5/3/14,59.88258317,60.81428571,45.2,Boston
5/4/14,5/10/14,65.16634051,63.14285714,47.22857143,Boston
5/11/14,5/17/14,70.05870841,65.35714286,49.24285714,Boston
5/18/14,5/24/14,72.60273973,67.57142857,51.32857143,Boston
5/25/14,5/31/14,75.14677104,69.87142857,53.54285714,Boston
6/1/14,6/7/14,78.47358121,72.22857143,55.87142857,Boston
6/8/14,6/14/14,82.19178082,74.6,58.2,Boston
6/15/14,6/21/14,84.54011742,76.85714286,60.4,Boston
6/22/14,6/28/14,85.32289628,78.8,62.37142857,Boston
6/29/14,7/5/14,85.518591,80.28571429,63.91428571,Boston
7/6/14,7/12/14,84.73581213,81.28571429,65.02857143,Boston
7/13/14,7/19/14,84.73581213,81.74285714,65.7,Boston
7/20/14,7/26/14,85.71428571,81.75714286,65.97142857,Boston
7/27/14,8/2/14,89.04109589,81.44285714,65.95714286,Boston
8/3/14,8/9/14,91.5851272,80.9,65.67142857,Boston
8/10/14,8/16/14,92.36790607,80.17142857,65.18571429,Boston
8/17/14,8/23/14,93.9334638,79.21428571,64.35714286,Boston
8/24/14,8/30/14,94.12915851,78,63.17142857,Boston
8/31/14,9/6/14,93.73776908,76.38571429,61.54285714,Boston
9/7/14,9/13/14,95.69471624,74.4,59.47142857,Boston
9/14/14,9/20/14,99.21722114,72.07142857,57.04285714,Boston
9/21/14,9/27/14,100,69.47142857,54.38571429,Boston
9/28/14,10/4/14,99.80430528,66.78571429,51.62857143,Boston
10/5/14,10/11/14,95.10763209,64.14285714,49,Boston
10/12/14,10/18/14,87.47553816,61.62857143,46.62857143,Boston
10/19/14,10/25/14,NA,59.27142857,44.51428571,Boston
10/26/14,11/1/14,NA,57.08571429,42.62857143,Boston
11/2/14,11/8/14,NA,54.9,40.87142857,Boston
11/9/14,11/15/14,NA,52.72857143,39.08571429,Boston
11/16/14,11/22/14,NA,50.41428571,37.15714286,Boston
1/4/04,1/10/04,NA,62.62857143,44.84285714,Houston
1/11/04,1/17/04,NA,62.78571429,44.84285714,Houston
1/18/04,1/24/04,NA,63.1,45.08571429,Houston
1/25/04,1/31/04,NA,63.61428571,45.67142857,Houston
2/1/04,2/7/04,NA,64.32857143,46.52857143,Houston
2/8/04,2/14/04,0,65.27142857,47.72857143,Houston
2/15/04,2/21/04,0,66.5,49.11428571,Houston
2/22/04,2/28/04,5.336426914,67.94285714,50.6,Houston
2/29/04,3/6/04,12.76102088,69.32857143,51.81428571,Houston
3/7/04,3/13/04,35.96287703,71.01428571,53.2,Houston
3/14/04,3/20/04,53.5962877,72.7,54.48571429,Houston
3/21/04,3/27/04,59.6287703,74.27142857,55.78571429,Houston
3/28/04,4/3/04,65.19721578,75.7,57.12857143,Houston
4/4/04,4/10/04,72.85382831,77.1,58.68571429,Houston
4/11/04,4/17/04,79.35034803,78.5,60.4,Houston
4/18/04,4/24/04,85.61484919,79.9,62.28571429,Houston
4/25/04,5/1/04,91.87935035,81.35714286,64.24285714,Houston
5/2/04,5/8/04,98.60788863,82.97142857,66.12857143,Houston
5/9/04,5/15/04,100,84.6,67.9,Houston
5/16/04,5/22/04,97.67981439,86.15714286,69.48571429,Houston
5/23/04,5/29/04,80.97447796,87.54285714,70.9,Houston
5/30/04,6/5/04,70.99767981,88.68571429,72.17142857,Houston
6/6/04,6/12/04,69.60556845,89.58571429,73.22857143,Houston
6/13/04,6/19/04,68.6774942,90.25714286,74.1,Houston
6/20/04,6/26/04,67.51740139,90.77142857,74.77142857,Houston
6/27/04,7/3/04,71.22969838,91.18571429,75.2,Houston
7/4/04,7/10/04,72.85382831,91.58571429,75.42857143,Houston
7/11/04,7/17/04,74.47795824,92,75.5,Houston
7/18/04,7/24/04,75.63805104,92.4,75.54285714,Houston
7/25/04,7/31/04,74.24593968,92.75714286,75.62857143,Houston
8/1/04,8/7/04,74.47795824,92.97142857,75.74285714,Houston
8/8/04,8/14/04,76.79814385,92.98571429,75.87142857,Houston
8/15/04,8/21/04,74.01392111,92.72857143,75.87142857,Houston
8/22/04,8/28/04,77.49419954,92.17142857,75.55714286,Houston
8/29/04,9/4/04,79.35034803,91.24285714,74.84285714,Houston
9/5/04,9/11/04,79.11832947,90.04285714,73.65714286,Houston
9/12/04,9/18/04,74.7099768,88.61428571,72.02857143,Houston
9/19/04,9/25/04,71.92575406,87.02857143,70.1,Houston
9/26/04,10/2/04,71.46171694,85.4,68.1,Houston
10/3/04,10/9/04,63.57308585,83.71428571,66,Houston
10/10/04,10/16/04,58.23665893,82.01428571,63.95714286,Houston
10/17/04,10/23/04,52.90023202,80.24285714,61.95714286,Houston
10/24/04,10/30/04,44.08352668,78.37142857,59.9,Houston
10/31/04,11/6/04,39.21113689,76.4,57.8,Houston
11/7/04,11/13/04,31.09048724,74.18571429,55.6,Houston
11/14/04,11/20/04,24.59396752,71.91428571,53.37142857,Houston
11/21/04,11/27/04,18.32946636,69.65714286,51.22857143,Houston
11/28/04,12/4/04,17.86542923,67.54285714,49.32857143,Houston
12/5/04,12/11/04,16.47331787,65.75714286,47.8,Houston
12/12/04,12/18/04,12.76102088,64.32857143,46.58571429,Houston
12/19/04,12/25/04,16.47331787,63.37142857,45.71428571,Houston
12/26/04,1/1/05,20.64965197,62.82857143,45.18571429,Houston
1/2/05,1/8/05,25.2900232,62.62857143,44.9,Houston
1/9/05,1/15/05,30.39443155,62.72857143,44.81428571,Houston
1/16/05,1/22/05,35.73085847,63,44.98571429,Houston
1/23/05,1/29/05,41.53132251,63.44285714,45.47142857,Houston
1/30/05,2/5/05,41.53132251,64.1,46.25714286,Houston
2/6/05,2/12/05,41.53132251,64.98571429,47.35714286,Houston
2/13/05,2/19/05,36.19489559,66.11428571,48.7,Houston
2/20/05,2/26/05,32.48259861,67.51428571,50.18571429,Houston
2/27/05,3/5/05,28.77030162,69.08571429,51.6,Houston
3/6/05,3/12/05,29.93039443,70.77142857,53,Houston
3/13/05,3/19/05,30.16241299,72.45714286,54.31428571,Houston
3/20/05,3/26/05,29.00232019,74.05714286,55.6,Houston
3/27/05,4/2/05,29.69837587,75.5,56.91428571,Houston
4/3/05,4/9/05,29.46635731,76.9,58.45714286,Houston
4/10/05,4/16/05,29.23433875,78.3,60.14285714,Houston
4/17/05,4/23/05,35.26682135,79.7,62.01428571,Houston
4/24/05,4/30/05,41.76334107,81.14285714,63.95714286,Houston
5/1/05,5/7/05,47.09976798,82.72857143,65.87142857,Houston
5/8/05,5/14/05,52.4361949,84.37142857,67.65714286,Houston
5/15/05,5/21/05,56.612529,85.94285714,69.27142857,Houston
5/22/05,5/28/05,55.91647332,87.35714286,70.7,Houston
5/29/05,6/4/05,56.14849188,88.54285714,72,Houston
6/5/05,6/11/05,56.14849188,89.47142857,73.1,Houston
6/12/05,6/18/05,55.91647332,90.17142857,73.98571429,Houston
6/19/05,6/25/05,55.91647332,90.7,74.68571429,Houston
6/26/05,7/2/05,56.84454756,91.12857143,75.15714286,Houston
7/3/05,7/9/05,55.91647332,91.52857143,75.4,Houston
7/10/05,7/16/05,54.52436195,91.94285714,75.5,Houston
7/17/05,7/23/05,54.29234339,92.34285714,75.52857143,Houston
7/24/05,7/30/05,54.06032483,92.71428571,75.61428571,Houston
7/31/05,8/6/05,55.22041763,92.95714286,75.72857143,Houston
8/7/05,8/13/05,56.14849188,93,75.85714286,Houston
8/14/05,8/20/05,55.68445476,92.78571429,75.88571429,Houston
8/21/05,8/27/05,56.38051044,92.27142857,75.62857143,Houston
8/28/05,9/3/05,58.23665893,91.38571429,74.97142857,Houston
9/4/05,9/10/05,60.32482599,90.22857143,73.85714286,Houston
9/11/05,9/17/05,59.16473318,88.82857143,72.27142857,Houston
9/18/05,9/24/05,61.48491879,87.27142857,70.4,Houston
9/25/05,10/1/05,60.32482599,85.62857143,68.38571429,Houston
10/2/05,10/8/05,58.70069606,83.95714286,66.3,Houston
10/9/05,10/15/05,57.07656613,82.25714286,64.24285714,Houston
10/16/05,10/22/05,55.22041763,80.5,62.24285714,Houston
10/23/05,10/29/05,53.5962877,78.65714286,60.2,Houston
10/30/05,11/5/05,52.90023202,76.68571429,58.1,Houston
11/6/05,11/12/05,48.72389791,74.51428571,55.92857143,Houston
11/13/05,11/19/05,41.29930394,72.24285714,53.68571429,Houston
11/20/05,11/26/05,34.10672854,69.97142857,51.51428571,Houston
11/27/05,12/3/05,28.77030162,67.82857143,49.58571429,Houston
12/4/05,12/10/05,21.34570766,65.98571429,48,Houston
12/11/05,12/17/05,17.40139211,64.51428571,46.72857143,Houston
12/18/05,12/24/05,16.70533643,63.47142857,45.81428571,Houston
12/25/05,12/31/05,15.77726218,62.88571429,45.25714286,Houston
1/1/06,1/7/06,14.84918794,62.64285714,44.92857143,Houston
1/8/06,1/14/06,15.54524362,62.7,44.8,Houston
1/15/06,1/21/06,15.54524362,62.94285714,44.95714286,Houston
1/22/06,1/28/06,19.02552204,63.37142857,45.37142857,Houston
1/29/06,2/4/06,22.50580046,64,46.12857143,Houston
2/5/06,2/11/06,26.68213457,64.84285714,47.18571429,Houston
2/12/06,2/18/06,31.09048724,65.92857143,48.5,Houston
2/19/06,2/25/06,37.12296984,67.3,49.97142857,Houston
2/26/06,3/4/06,41.06728538,68.85714286,51.4,Houston
3/5/06,3/11/06,43.85150812,70.52857143,52.8,Houston
3/12/06,3/18/06,45.93967517,72.21428571,54.12857143,Houston
3/19/06,3/25/06,48.02784223,73.84285714,55.41428571,Houston
3/26/06,4/1/06,48.02784223,75.3,56.71428571,Houston
4/2/06,4/8/06,52.4361949,76.7,58.22857143,Houston
4/9/06,4/15/06,52.66821346,78.1,59.9,Houston
4/16/06,4/22/06,53.36426914,79.5,61.74285714,Houston
4/23/06,4/29/06,54.75638051,80.92857143,63.67142857,Houston
4/30/06,5/6/06,57.07656613,82.5,65.6,Houston
5/7/06,5/13/06,56.38051044,84.12857143,67.41428571,Houston
5/14/06,5/20/06,56.14849188,85.72857143,69.05714286,Houston
5/21/06,5/27/06,56.14849188,87.17142857,70.5,Houston
5/28/06,6/3/06,56.612529,88.38571429,71.82857143,Houston
6/4/06,6/10/06,57.07656613,89.35714286,72.95714286,Houston
6/11/06,6/17/06,57.30858469,90.08571429,73.87142857,Houston
6/18/06,6/24/06,54.75638051,90.62857143,74.6,Houston
6/25/06,7/1/06,55.68445476,91.07142857,75.1,Houston
7/2/06,7/8/06,54.29234339,91.47142857,75.37142857,Houston
7/9/06,7/15/06,54.29234339,91.88571429,75.5,Houston
7/16/06,7/22/06,51.74013921,92.28571429,75.51428571,Houston
7/23/06,7/29/06,50.5800464,92.67142857,75.6,Houston
7/30/06,8/5/06,50.5800464,92.92857143,75.71428571,Houston
8/6/06,8/12/06,48.25986079,93,75.84285714,Houston
8/13/06,8/19/06,47.33178654,92.84285714,75.9,Houston
8/20/06,8/26/06,47.79582367,92.37142857,75.68571429,Houston
8/27/06,9/2/06,48.95591647,91.52857143,75.08571429,Houston
9/3/06,9/9/06,48.02784223,90.4,74.05714286,Houston
9/10/06,9/16/06,47.33178654,89.04285714,72.51428571,Houston
9/17/06,9/23/06,51.04408353,87.5,70.68571429,Houston
9/24/06,9/30/06,50.11600928,85.87142857,68.67142857,Houston
10/1/06,10/7/06,49.88399072,84.2,66.6,Houston
10/8/06,10/14/06,47.79582367,82.5,64.52857143,Houston
10/15/06,10/21/06,46.17169374,80.75714286,62.52857143,Houston
10/22/06,10/28/06,45.24361949,78.92857143,60.5,Houston
10/29/06,11/4/06,43.85150812,76.97142857,58.4,Houston
11/5/06,11/11/06,41.06728538,74.82857143,56.24285714,Houston
11/12/06,11/18/06,37.3549884,72.57142857,54.01428571,Houston
11/19/06,11/25/06,34.80278422,70.3,51.8,Houston
11/26/06,12/2/06,32.71461717,68.11428571,49.85714286,Houston
12/3/06,12/9/06,28.07424594,66.22857143,48.2,Houston
12/10/06,12/16/06,25.2900232,64.7,46.88571429,Houston
12/17/06,12/23/06,23.43387471,63.58571429,45.92857143,Houston
12/24/06,12/30/06,23.89791183,62.95714286,45.31428571,Houston
12/31/06,1/6/07,23.66589327,62.65714286,44.97142857,Houston
1/7/07,1/13/07,23.20185615,62.67142857,44.8,Houston
1/14/07,1/20/07,23.43387471,62.9,44.91428571,Houston
1/21/07,1/27/07,23.66589327,63.3,45.3,Houston
1/28/07,2/3/07,23.89791183,63.9,46,Houston
2/4/07,2/10/07,25.05800464,64.7,47.01428571,Houston
2/11/07,2/17/07,26.21809745,65.75714286,48.3,Houston
2/18/07,2/24/07,29.00232019,67.1,49.75714286,Houston
2/25/07,3/3/07,32.48259861,68.61428571,51.2,Houston
3/4/07,3/10/07,35.03480278,70.28571429,52.6,Houston
3/11/07,3/17/07,35.96287703,71.98571429,53.94285714,Houston
3/18/07,3/24/07,35.73085847,73.61428571,55.22857143,Houston
3/25/07,3/31/07,37.58700696,75.1,56.52857143,Houston
4/1/07,4/7/07,41.06728538,76.5,58,Houston
4/8/07,4/14/07,41.53132251,77.9,59.64285714,Houston
4/15/07,4/21/07,42.92343387,79.3,61.47142857,Houston
4/22/07,4/28/07,44.77958237,80.71428571,63.4,Houston
4/29/07,5/5/07,45.93967517,82.27142857,65.32857143,Houston
5/6/07,5/12/07,46.17169374,83.9,67.17142857,Houston
5/13/07,5/19/07,45.47563805,85.5,68.82857143,Houston
5/20/07,5/26/07,44.77958237,86.98571429,70.3,Houston
5/27/07,6/2/07,44.54756381,88.22857143,71.65714286,Houston
6/3/07,6/9/07,48.95591647,89.22857143,72.8,Houston
6/10/07,6/16/07,51.27610209,90,73.75714286,Houston
6/17/07,6/23/07,50.81206497,90.55714286,74.5,Houston
6/24/07,6/30/07,52.90023202,91.01428571,75.05714286,Houston
7/1/07,7/7/07,55.68445476,91.41428571,75.34285714,Houston
7/8/07,7/14/07,56.38051044,91.81428571,75.48571429,Houston
7/15/07,7/21/07,59.86078886,92.22857143,75.5,Houston
7/22/07,7/28/07,62.41299304,92.62857143,75.6,Houston
7/29/07,8/4/07,63.10904872,92.9,75.68571429,Houston
8/5/07,8/11/07,64.26914153,93,75.82857143,Houston
8/12/07,8/18/07,66.82134571,92.88571429,75.9,Houston
8/19/07,8/25/07,66.82134571,92.45714286,75.74285714,Houston
8/26/07,9/1/07,68.21345708,91.67142857,75.2,Houston
9/2/07,9/8/07,66.82134571,90.57142857,74.22857143,Houston
9/9/07,9/15/07,66.35730858,89.25714286,72.75714286,Houston
9/16/07,9/22/07,67.28538283,87.72857143,70.97142857,Houston
9/23/07,9/29/07,64.96519722,86.1,68.95714286,Houston
9/30/07,10/6/07,60.78886311,84.44285714,66.9,Houston
10/7/07,10/13/07,55.91647332,82.74285714,64.81428571,Houston
10/14/07,10/20/07,53.5962877,81.01428571,62.81428571,Houston
10/21/07,10/27/07,51.04408353,79.2,60.8,Houston
10/28/07,11/3/07,47.5638051,77.25714286,58.7,Houston
11/4/07,11/10/07,43.85150812,75.14285714,56.55714286,Houston
11/11/07,11/17/07,39.44315545,72.9,54.32857143,Houston
11/18/07,11/24/07,37.81902552,70.62857143,52.11428571,Houston
11/25/07,12/1/07,35.73085847,68.4,50.11428571,Houston
12/2/07,12/8/07,31.55452436,66.48571429,48.41428571,Houston
12/9/07,12/15/07,30.16241299,64.9,47.05714286,Houston
12/16/07,12/22/07,28.77030162,63.71428571,46.04285714,Houston
12/23/07,12/29/07,29.00232019,63.01428571,45.38571429,Houston
12/30/07,1/5/08,27.61020882,62.68571429,45,Houston
1/6/08,1/12/08,27.61020882,62.65714286,44.81428571,Houston
1/13/08,1/19/08,28.3062645,62.85714286,44.88571429,Houston
1/20/08,1/26/08,29.23433875,63.22857143,45.22857143,Houston
1/27/08,2/2/08,28.53828306,63.8,45.87142857,Houston
2/3/08,2/9/08,29.00232019,64.57142857,46.85714286,Houston
2/10/08,2/16/08,29.00232019,65.58571429,48.1,Houston
2/17/08,2/23/08,30.16241299,66.9,49.54285714,Houston
2/24/08,3/1/08,32.48259861,68.32857143,50.95714286,Houston
3/2/08,3/8/08,34.10672854,69.8,52.2,Houston
3/9/08,3/15/08,35.26682135,71.5,53.57142857,Houston
3/16/08,3/22/08,37.12296984,73.15714286,54.85714286,Houston
3/23/08,3/29/08,38.74709977,74.7,56.15714286,Houston
3/30/08,4/5/08,40.3712297,76.1,57.55714286,Houston
4/6/08,4/12/08,41.06728538,77.5,59.15714286,Houston
4/13/08,4/19/08,42.45939675,78.9,60.92857143,Houston
4/20/08,4/26/08,42.45939675,80.3,62.84285714,Houston
4/27/08,5/3/08,44.31554524,81.81428571,64.78571429,Houston
5/4/08,5/10/08,45.01160093,83.42857143,66.65714286,Houston
5/11/08,5/17/08,45.01160093,85.05714286,68.37142857,Houston
5/18/08,5/24/08,44.54756381,86.58571429,69.9,Houston
5/25/08,5/31/08,44.54756381,87.88571429,71.28571429,Houston
6/1/08,6/7/08,45.24361949,88.97142857,72.5,Houston
6/8/08,6/14/08,45.24361949,89.8,73.5,Houston
6/15/08,6/21/08,44.08352668,90.41428571,74.3,Houston
6/22/08,6/28/08,43.61948956,90.9,74.92857143,Houston
6/29/08,7/5/08,43.61948956,91.3,75.28571429,Houston
7/6/08,7/12/08,42.92343387,91.7,75.45714286,Houston
7/13/08,7/19/08,41.53132251,92.11428571,75.5,Houston
7/20/08,7/26/08,41.53132251,92.51428571,75.57142857,Houston
7/27/08,8/2/08,41.99535963,92.82857143,75.65714286,Houston
8/3/08,8/9/08,42.69141531,93,75.77142857,Houston
8/10/08,8/16/08,42.22737819,92.95714286,75.9,Houston
8/17/08,8/23/08,41.29930394,92.6,75.82857143,Houston
8/24/08,8/30/08,40.3712297,91.92857143,75.38571429,Houston
8/31/08,9/6/08,40.83526682,90.92857143,74.55714286,Houston
9/7/08,9/13/08,41.53132251,89.65714286,73.22857143,Houston
9/14/08,9/20/08,42.45939675,88.17142857,71.51428571,Houston
9/21/08,9/27/08,43.61948956,86.57142857,69.52857143,Houston
9/28/08,10/4/08,44.08352668,84.91428571,67.5,Houston
10/5/08,10/11/08,42.22737819,83.22857143,65.4,Houston
10/12/08,10/18/08,40.13921114,81.52857143,63.38571429,Houston
10/19/08,10/25/08,38.74709977,79.71428571,61.38571429,Houston
10/26/08,11/1/08,38.05104408,77.82857143,59.3,Houston
11/2/08,11/8/08,36.19489559,75.77142857,57.18571429,Houston
11/9/08,11/15/08,35.03480278,73.55714286,54.95714286,Houston
11/16/08,11/22/08,33.64269142,71.25714286,52.74285714,Houston
11/23/08,11/29/08,31.55452436,69.02857143,50.65714286,Houston
11/30/08,12/6/08,28.77030162,67,48.85714286,Houston
12/7/08,12/13/08,26.21809745,65.31428571,47.41428571,Houston
12/14/08,12/20/08,24.12993039,64,46.3,Houston
12/21/08,12/27/08,23.20185615,63.17142857,45.54285714,Houston
12/28/08,1/3/09,23.20185615,62.75714286,45.08571429,Houston
1/4/09,1/10/09,22.96983759,62.62857143,44.84285714,Houston
1/11/09,1/17/09,22.2737819,62.78571429,44.84285714,Houston
1/18/09,1/24/09,22.96983759,63.1,45.08571429,Houston
1/25/09,1/31/09,24.12993039,63.61428571,45.67142857,Houston
2/1/09,2/7/09,23.20185615,64.32857143,46.52857143,Houston
2/8/09,2/14/09,27.84222738,65.27142857,47.72857143,Houston
2/15/09,2/21/09,28.77030162,66.5,49.11428571,Houston
2/22/09,2/28/09,29.93039443,67.94285714,50.6,Houston
3/1/09,3/7/09,30.62645012,69.55714286,52,Houston
3/8/09,3/14/09,31.3225058,71.25714286,53.38571429,Houston
3/15/09,3/21/09,32.25058005,72.92857143,54.67142857,Houston
3/22/09,3/28/09,33.41067285,74.48571429,55.97142857,Houston
3/29/09,4/4/09,35.26682135,75.9,57.34285714,Houston
4/5/09,4/11/09,37.3549884,77.3,58.91428571,Houston
4/12/09,4/18/09,36.89095128,78.7,60.67142857,Houston
4/19/09,4/25/09,40.13921114,80.1,62.55714286,Houston
4/26/09,5/2/09,36.42691415,81.58571429,64.51428571,Houston
5/3/09,5/9/09,37.12296984,83.2,66.4,Houston
5/10/09,5/16/09,38.74709977,84.82857143,68.12857143,Houston
5/17/09,5/23/09,39.21113689,86.37142857,69.7,Houston
5/24/09,5/30/09,40.60324826,87.71428571,71.1,Houston
5/31/09,6/6/09,40.3712297,88.82857143,72.32857143,Houston
6/7/09,6/13/09,40.13921114,89.7,73.37142857,Houston
6/14/09,6/20/09,39.44315545,90.34285714,74.2,Houston
6/21/09,6/27/09,38.74709977,90.82857143,74.85714286,Houston
6/28/09,7/4/09,39.90719258,91.24285714,75.24285714,Houston
7/5/09,7/11/09,38.97911833,91.64285714,75.44285714,Houston
7/12/09,7/18/09,39.21113689,92.05714286,75.5,Houston
7/19/09,7/25/09,39.67517401,92.45714286,75.55714286,Houston
